id,size,content,binary,copies
d0cd562dd400e007f5ec09a0ce90b07f1d42bbdb,2812928,,TRUE,1
662f5b781521c94d5595b80240f0ba8642fdb6f7,257536,,TRUE,1
bb7931b16dd5629f4955dd16db1df4999eef4046,1874,,TRUE,1
debbe1feca79965128319f0a38e9fc805c159718,14432,,TRUE,1
25a35ac69f084df5534adeee4d2c572fbf8b14a1,10954,,TRUE,1
7b2b935a972a3061d6b91ec1103d85439bc921d6,3195956,,TRUE,1
cd395b2ca7e412ea51b62a062992384abb4c86a2,23368,,TRUE,1
d00c19b5209af35ff0496f254d0a3ed6f3b9a1a6,232433,,TRUE,1
ca258549ed1d8e4c781422d18e426780f764715a,827,,TRUE,1
72bb4f08e2f30c5fed76f38e837138f673230123,150120,,TRUE,1
7a3c72414c315cf3af3658f955b3b3ea137936d5,19221,,TRUE,1
2583f025e471786e313aac0494e1b4303b06eafb,516,,TRUE,1
3dcbbe2ca60ca338d7d615b7ba40360efdf4daaf,7055,,TRUE,1
04a052e5d51d9635b3d302339e7853df7dddb9aa,1906,,TRUE,1
1d03b2d004cfa266942c0fbd029cfd266e8108e4,141624,,TRUE,1
4bac73ca175814fc7b0199c62b123a29e45ff34c,132346,,TRUE,1
6729ef80c086b32105fc5724a93a85c3517bc34f,18122,,TRUE,1
538ad04aa8accdc65e8bc3c7030eb075d77d5ac4,1494,,TRUE,1
00c7c0ccf0e166baff03364792e7cb97a89ac969,3380,,TRUE,1
7d7e87b6fa89752cbe944cd4894792e41bbc2ef3,2632,,TRUE,1
7625a3e294934d5913c334628c9b0b01654d793c,10223,,TRUE,1
aa596e6c20a3fff6cabf8f27cb262eca49a62f2d,462,,TRUE,1
1cb7f8ad34fe194c021899086b7c33a2f473df5b,2597,,TRUE,1
0b96bc674fd36f026f161de986f92693aa92adc8,10103,,TRUE,1
1e22be138a266bda215902bcb55a6d53ca12ca45,3711,,TRUE,1
1b9b68464ad193164513c5d226825dd5df4cb9d2,649499,,TRUE,1
d4ece21452530e70b5953898fd63dd17ad9000b4,20484,,TRUE,1
dbef52ae4b7f51e81d474b76082ab2a49f96f6fa,12551,,TRUE,1
04b990d674395e87c749cd4e04047a7224459caf,77181,,TRUE,1
335d2bb863e8796805d5b44e3ee6bbe286cc18d1,23040,,TRUE,1
07cc3cef153d339ea84d3d9fc039cdc26c28dac7,1010,,TRUE,1
4d62d88933fb7f37743d079ed334287ced512ca4,1532,,TRUE,1
3d7c903c637c2313434a98226f84255e8093065d,5955,,TRUE,1
94c0f1f5f8e6b88d7acf917957f70e4467c25fb8,144799,,TRUE,1
0a332ef508ce90e86d53083f933425184b8c69f4,4344,,TRUE,1
b10f527763eb463f8dad11b05402d74590d9a4d6,331,,TRUE,1
4f47bf3d74443e8c8a463c9687d797b5ff8e2aea,48276,,TRUE,1
f7b6b1b22d073b7fc4240d9f72706b05933c5533,140307,,TRUE,1
35b41ce26a1d6a52cb7a40ac4f750d27b15b36e0,2588,,TRUE,1
149d05192b7b3876a0655624f5e2043b4f234a46,612,,TRUE,1
f1c391b1a003edf783c349206a7a13cad6096b67,1774,,TRUE,1
e2e76a2858f31b5300f42e0ff27c550bc81927a0,44098,,TRUE,1
a7aaf32d4eddeeb3def6e7a8a77d78eba8468695,246,,TRUE,1
1161686448334d9c65bf97f4d8c33300fe5cd3c7,248293,,TRUE,1
66d37981908562593fbcb94347abb276e9392814,20111,,TRUE,1
a4162f0f10b899d95d01983d7274a1c2746b93f3,26509,,TRUE,1
baf0627bf8769b3deab817d71c9c11c7c08f6be2,4981,,TRUE,1
64a87186cc2b51b14d4da52ac02911ad33e32abe,4800,,TRUE,1
d00f6c587c5ceb1e946c086af9fe4dd2ed5be7a5,183943,,TRUE,1
8c107d6c8363c9da5c5ddf8db5465660a55896de,19198,,TRUE,1
a5fae00dce9c870d3c8db1951843152eb7a70d0d,86653,,TRUE,1
d7bca48cdd6be0882370a075befaa3eb44bb4525,1471,,TRUE,1
884427e73a2c5e8a6b3544cc8d1634649c187b34,6323,,TRUE,1
a3776ba17d985e4c9ece3b639b14e63b055c31ad,3543,,TRUE,1
6c97fd796680973169c82542d0c644c7bda94ee3,12736,,TRUE,1
4d17ed6d5319a0232fbeb98a663a1977d705c9d7,34977,,TRUE,1
1218c804244c2cd396174149bb77c081f23a718c,366,,TRUE,1
a7887a088bb3970d8c6d7da2fbb8ed88740ec0ad,4017,,TRUE,1
1025b01034d08270568b1bf702e7b2f5ecce6df5,4325,,TRUE,1
a05598a9f73253f20417f48ced675265b508ffe6,8743,,TRUE,1
814d4c264b89d91c9901a2a6c09c22ae2ead6fc6,1337,,TRUE,1
341f7256e9f5f0feeb0ef4b3613917db698007ea,19815,,TRUE,1
4c73b9a5ef33d60623abf096a6275e32f0fab415,15576,,TRUE,1
e34d887bbac1e0b64425d5de18cbdb1f143c16b1,138240,,TRUE,1
258bf9c7976383fc3a31d52473e6c1d201c235f4,4029242,,FALSE,1
dba2fb3deae9af11f8390a1df857aaecfda5affa,352238,,TRUE,1
55a2e1238db246b7bc1d1245f905ac3079bf1fc3,6108,,TRUE,1
cae4f8ef83a8affb893a8a4f93bfe4f45e2bb638,5175,,TRUE,1
478849c31581c0f463e940130ea1fb7c985414f3,69679,,TRUE,1
10b5813df3d6c3454146b0851a1b213499681c1b,10304,,TRUE,1
d5b8d0d07845d13753cd20e4599f02d0cead5f0d,923,,TRUE,1
0572e18c1d62320617703cc77d181d7e7e6c7f46,1098,,TRUE,1
a94adbd0f8e312ab49b5b902fc048555b11c31e9,3209,,TRUE,1
41197698dad3d57a3b183d1c8fb3fd20026a7ff1,1118,,TRUE,1
effef9184ea9bbee28dd1d40500492146f7447f8,6675,,TRUE,1
b1d839c90994b0a779f027f2141c51d19abb3065,132866,,TRUE,1
aacc8b9f67171a0d03d2e3f76a6a039434fe3a95,135,,TRUE,1
9b48651f6047fa9c71f659f73e079e7d11d6e3f0,49457,,TRUE,1
f65e94021609dde16b6e1582f5266fcda895082b,2116,,TRUE,1
2340397bdc5e80fcf23d6a36fa4840069f792e4b,5187,,TRUE,1
7cb1912408b7da0fe9bc37c87d09fdd47a989d88,3284,,TRUE,1
2635e34042116191a743a9477eaba2ce68be4913,1773,,TRUE,1
714608f5e005d6cea10bfa814ef9e1a3d18e354b,1366887,,FALSE,1
2c4fcf8fc5fc85a35e8617c0ef166be6b1da1576,5840,,TRUE,1
0d17d554d4aeb0abd7c0317d04d24899778cf043,203524,,TRUE,1
cddde053e564bbb53467e762fef049940beaf181,18966,,TRUE,1
24eb5ac64e226359240d78dd8b1fafd5a976bc31,3873,,TRUE,1
7e671179afcc67f86db2295b1f1db0001bba7d07,22944,,TRUE,1
1c130c62327cb1554e42162d0e649a7480a126fc,1748,,TRUE,1
8af5f014ce9bd6ccb1d47176b4eec290b63ad72f,71673,,TRUE,1
576ea779499dca2bb50a1322b4d30080ad906998,12207,,TRUE,1
fd81c4714241a3fd3dee864f3fba6a3a0e63f98a,51306,,TRUE,1
604ec1aaa7ae9bfbc95e685bfb47b8e320760655,44180,,TRUE,1
caf3cd576d361827c172a274d566465d69f6a067,19678,,TRUE,1
45d7abbfea5f1a30c1da515f89f931ca99df390c,388,,TRUE,1
6b1fa4c2626fd69f062e6d93448fa42029b388b6,25586,,TRUE,1
9b6769d6993f9fecf2ef64fb348ac631811088c6,103809024,,TRUE,1
537deb83888ad6bb625f5449f33f61bf26dae399,488,,TRUE,1
11f3888b3c0359bd5e2eaca42ca5f4ef75fa3b65,3245,,TRUE,1
7fb4be19c73395cc558dfec5175a6918b5c3adb5,51205,,TRUE,1
dea4be913712cba402fb666bef34dacb5538848c,140,,TRUE,1
49f996f177920b0f0f076d90e7bb359f0e447d58,2416,,TRUE,1
a256bc684e06cf8c46019d221c2e5398efd474fe,1709,,TRUE,1
0c46d081dd3f9119974af174074dbdbe7464ad62,211259,,TRUE,1
08a68d9f1824dd6754cee484c6059793b7e43323,11189,,TRUE,1
f449036bd5b376a6ac078274febe002e17a670d3,34286,,TRUE,1
ec390315e677fabb0df3fe291e525b0318ae03fb,1151221,,TRUE,1
7124ff62f79ec0c030d5c780093c56f34ebc279d,29200,,TRUE,1
86bfc05476cca521ec87603ffd6748dc6a9c1f3a,47427,,TRUE,1
b9d62f50dce1f407110e288fb226661e1cddb6ba,645259,,TRUE,1
6c0c7b5322dc7026eb896d6c4a13138f6edb69bb,1530425,,TRUE,1
eeed5b5ad9965019d581e4717b870e54675b7c39,24649,,TRUE,1
d68a09460e300460975049b9914fd4bd44523c4d,1862,,TRUE,1
7f262e32a6ce4f7bdc739bf32b16097b965598ee,86051,,TRUE,1
fc0056fc47d26783d16c458cb3857857f3023744,50876,,TRUE,1
1dfe3130e88d361e4aec5c64ef390882cd7ef26e,83544,,TRUE,1
f64f64d9034910a7a2fc99f1217deee192b7e58a,25924,,TRUE,1
099e03022fb531392e6e906987c35c1052386dda,18926,,TRUE,1
c9379bd681c674ff526789fd9328104d74119c84,2408,,TRUE,1
10f0729dde4ee31eac6e669e16c849fb19e4fe54,23278,,TRUE,1
4c9437c059986e135f7e227b71428e9ac50ffa88,3200,,TRUE,1
7e26b5d1d11b4aa1389f1f71fd485ee80b19b189,1509,,TRUE,1
93f495ee08a69ba0c72c60be313b7dc1ce92c9dc,2652327,,TRUE,1
2b99ab46e9128e8f0a87d7b234fd152eff4ab60d,955,,TRUE,1
a6fb2760cebe3459a2cfe7bdd5a333fc3a69d6c6,9621,,TRUE,1
9d5b84b7ece14c2a46ead625b5137d472697ccb5,1087634,,TRUE,1
16ddebd8b34eddfd5734e2b6fb17d844a35371a6,18117,,TRUE,1
856ffcaf9346689f45e1751c95d0fd20ef3bbaa3,4961,,TRUE,1
6c1e7db7a3c2c49b7d7a2adc0798d7d3b7ec1735,96233,,TRUE,1
448474cf5b64571b844115db36530c4831c184a4,17419,,TRUE,1
a2358d643219f95a0440807c48fcbcb1d6ea5226,3524,,TRUE,1
44f4f827334dc052c790842c12ff2f72c6f6ed3c,11434,,TRUE,1
753bce0dfbf833275b682a62a2cb8e663857e7d6,90,,TRUE,1
594c244d5d39e31d02381456d584cdb09901abe5,46331,,TRUE,1
3cc6becc8adf11b5f328c60321fa244bac3bccd6,1785,,TRUE,1
a34720e4cd870a190cdc594c3718382e19211067,5408,,TRUE,1
94b7983b9da0b515699ac8346ac3dfda28eb29b9,2080,,TRUE,1
0a4e1c73f841382d9ff77af079aadc0dea81024b,31428,,TRUE,1
a29fd032811b366cc0f022c925604e7d39b82f10,1329,,TRUE,1
9aa2d41392338f2d9526ec97dced7baff0ebdbdc,40147,,TRUE,1
4e4193b6975eb31d4becffac15b762729498fbfb,6488,,TRUE,1
0f144d22b0688a68dbb547a05f1c7c0f82c63889,218953,,TRUE,1
8b22807621ad924e6053bbda9b4c790f0a1fd329,154,,TRUE,1
7d67478202c158366c5ebe5efc1e9de6525da411,863,,TRUE,1
0dbda75957b2c9698f89fef7efd55b1592d6d9fd,1346,,TRUE,1
9b3077577d299673b80b8adf1dae043f0e312696,9239,,TRUE,1
ba06cdaf4568a1fbcd141591a633a769ace828b6,5612,,TRUE,1
469f893a6f8192c7237178b699f4e7cff4f4ad69,1147,,TRUE,1
7f7bcc0a9b7e062c1028e2302cfae1b93decc148,4098,,TRUE,1
c4d524ee4a71f4d5251a3df58e8ede0c92da2e6f,2198,,TRUE,1
e5bca446d3be8fbc45c2858ad9f00ac98be8fab8,10369,,TRUE,1
03d246946c6e4a21e047e9d718e84e1fe9ee31d1,289898,,TRUE,1
e5b938e8ac838cbaf2c286092a1496df71b07327,112,,TRUE,1
eb95fdbc9d18f50698eefb0b269ca0d41c9826d9,13424,,TRUE,1
8ee28c8b27ddfcf93476b64b66e79adde2c5b3df,74181,,TRUE,1
a729d5d8fa3cd20371454439faa8a6143a3f6630,32289,,TRUE,1
a741f42b6cb727d9e9e80f36fe0682eeb91dbe4e,40022,,TRUE,1
529e287e9de0d69f931371ef5c1cb477cb1c538d,22648,,TRUE,1
45186e38496b2ed55080fe06b130a360a463067c,44982,,TRUE,1
6317e1a50a214a07f93c0395409a0ef2a2e16fa0,99489,,TRUE,1
3789653c3d1fb85b03f9eb413e6cd4c37ab92b89,191844,,TRUE,1
79a32dd0782247f2a8c1731e3df5cde46072843d,58350,,TRUE,1
9823885e56ce9f5a9efea0fd133e2e4a6286002c,1384,,TRUE,1
32629504ec15231276f153526c28d02c202f57ef,1596,,TRUE,1
d53a16e4ddaf5432bfe3085ab850c51c8bfe3489,22233,,TRUE,1
d03952986c0f7817d1af28838474a50179becdf1,6048,,TRUE,1
49908a7d9abbf5782cc3cd2439f8a6abfc4bd8b0,5760138,,TRUE,1
e35e50c6854fae17e97ca3531a866780749415ce,2220,,TRUE,1
2016a67ed0ea5836d2c56d22b2322f08cad7b4a0,17074,,TRUE,1
df2f7e0bdbb97117786ac7108ac73b4fa7bcb5bf,120565,,TRUE,1
56c8ed52dfecc7ee62ba938860ba49eecb8cbf52,162,,TRUE,1
6929be2684134ebaf96a401cbf1cea6f3f54805f,873,,TRUE,1
493f905cdff771e2da30f3eb8e20349901bf50f4,14238,,TRUE,1
bb8dd59db326071bc81e95d8471eac279a2e3f9f,106681,,TRUE,1
42f88ac1c9d845b745781351039179f1b47dd401,4651,,TRUE,1
40988a102d9cfb8b939dbd77bb56f6eab0346403,238887,,TRUE,1
a421326981701378dde32e14e4ce2a7f1a70ca2d,83708,,TRUE,1
2c534c8a7db2a5eda366df6927e1b519eac13029,67544,,TRUE,1
4d86f44e7a02a8418438e104d3a34e52dc0629d5,7720,,TRUE,1
ee5a3d92d83a715fbf71fb80851013d0614b1b60,10144,,TRUE,1
790c6719bd4d8fa2f52c60a10bebe7fda3fe6638,7638,,TRUE,1
f4c5d5fb6aec48cb6ab117c06297344ca6d34ccf,41986,,TRUE,1
508f57570a3950db1af3491878553857bc934d06,225507,,TRUE,1
d40568e0daab8e30bbfea3b3a78e47a96f80c069,1521,,TRUE,1
f0bb1c2c1ed12d5eb571125738a9dad674fa086d,160710,,TRUE,1
c2c6ae987b09bb5335c6b25730061d677f6f0cd2,29426,,TRUE,1
fbd05127c96365a2e312927cc74a8b1b590bd8ee,10878,,TRUE,1
19096a2d717c5ea4edae357e1abe6bca55069a7a,1368861,,FALSE,1
e28df3d7f226565d381b148e83bf3ec0708f7394,144240,,TRUE,1
4864c543bbca0119452259dc0962360f4a727418,28009,,TRUE,1
7358732b5e5cc26c0f113c28cbe92874ea02d3e6,381,,TRUE,1
334217a1a8400edf0527626fe79cee4a173d851e,340633,,TRUE,1
5d2b44e1d77c74fbe0c086165380beb5efbf2226,644,,TRUE,1
b523a6e67d4ad416b6595ad4ea704a73b813ad33,3657,,TRUE,1
6ce0bc364910603015f4bc6ce3027da79d593ebb,15427,,TRUE,1
160bf3159ebca50e59b389cafb39782737b6657a,1018,,TRUE,1
be108e0cf3ceecde1dd0c504632b9d84d1e7b20d,363,,TRUE,1
2854066c7d62824a276c7a580a1b8192eeeedbc0,70965,,TRUE,1
9d2303724ac309e607aff365ae6ac5ec136bc0ec,3126,,TRUE,1
71cf55cfdb241df2129b012be2a44278705c8ed0,17222,,TRUE,1
99a408efd2982847be0a695c32b10b09a7939f27,26624,,TRUE,1
1429a39bde06ffbb9651d3813f902e386704c59b,2449,,TRUE,1
2d1f88ec831740ef5587cccff2ca30534984aace,25877,,TRUE,1
281ee8265ba46b55a2d839ce4ab7d2e7d1f345ec,2723,,TRUE,1
e9ebf8f425b7db4dca515d9afa070fc9ce88ed3a,2057,,TRUE,1
447f4f5f3e100b3f4fbcf594332c586b8a7c5a1b,1793,,TRUE,1
75f4f8c70296cb25bffdaa4d23e1dc2f1714dde0,2014,,TRUE,1
cc90951346c4fadef09c8f9a8b3478ab953f5585,39250,,TRUE,1
a98590504f3d7a457ea42fc0cd9bf68100c86ccb,4669,,TRUE,1
53c37483afcfd1b3aad25023ec49868e0af25d20,48768,,TRUE,1
9bb2be6cd61335f168e1a0aefeafed198953a2bb,3292,,TRUE,1
83ccb338a15887a364b1c34c6f55b70deb284014,5596,,TRUE,1
5da45bfb0d170e417d0b5b7b41f1c91948db14a4,455,,TRUE,1
93bd3d1728c114280d38ee57684659ef44c4e3b9,2587,,TRUE,1
94bc4f264284082f58ec9c2f528ecb99e88a7793,21851,,TRUE,1
86bb2d64b2a245c4b5b1ae581c8902c132373c56,5959,,TRUE,1
01c3c4d5343cbd891c36e83ba889e5bd4c0119e7,191,,TRUE,1
869ee4a8265acddaa6171fcbc49a54793172fe4c,4854,,TRUE,1
46a3e95eb90297377e1986ce205ecd2a138037ef,106144,,TRUE,1
77d39356e0b16bf8d0cf632bffc2837747903fa6,445,,TRUE,1
4c66be3b5079f60cb08b66f11e1ac914afc98ff2,17299,,TRUE,1
226e199284d34e82393d0f7f21e4a721886f83e1,1150,,TRUE,1
2b8d8b2e6f8e9db45e806626bb47c346e27f3790,74732,,TRUE,1
23181798e5fdc6047382e24a3c8616085d81651d,4087,,TRUE,1
42479c81c8c2e66907379165fecc038459fea25b,6716,,TRUE,1
16151a4968b07e392710796a2e5a30385f5af2db,62420,,TRUE,1
796e1bfa72e4193113d205aff1be8e6f39ca0489,3822,,TRUE,1
4e6e7f8b5cb9d8eab223be934b50dc18bfaa34c2,7083,,TRUE,1
8d7359f8ab91b200869c350c4bf87f832e953bad,49991,,TRUE,1
2ec9bd87d8be93609944954e96bf49d81f2856b4,80825,,TRUE,1
2e1b20c11f34d6666755977b8a796843952a413e,7640,,TRUE,1
c1d9b09ad17fd466f7b01786c7f33d2ac6c8a9ba,56,,TRUE,1
485b48098646561d0fdacac9f4c662dff3a02f37,9994,,TRUE,1
e1fa09c26962a9bf47f363958f41a4000b691f9e,133,,TRUE,1
18939a7265c6506974b82958bc27305e7e2e3bb3,4888,,TRUE,1
fb7b8c8893dbe4c20f3c933c18e5417c33e26a16,144694,,TRUE,1
96c2ed632faab1451cdb81e71c8b0e9dc73eecf8,1575,,TRUE,1
95f6314a193106c7e96c7cf6baf78c69c6061a27,171293,,TRUE,1
bef3bdb4a851f3c437100888b7328c5b24b943e2,2646,,TRUE,1
8687a7734b33f4f0701b1b8caeebd11d057f6f28,5357,,TRUE,1
35a2d59c312c637363531a2727fb7d27ec97c2e7,12726,,TRUE,1
7efd0ac3d337a718071cf5cfa20c895d4cdf2ab6,16810,,TRUE,1
0507c63bbd53ac851b1ea08e2e76664f0b712e78,66288,,TRUE,1
39aa4002301128dabd5aea98c85d17c7157eb271,1369378,,TRUE,1
e422d4af1c62c1a6195f46b66d199e0d2e5024df,4040,,TRUE,1
53046806de3e01132f598a75efb55ed8487af8fc,41744,,TRUE,1
f487dc87ef6202cd3dad20792e33c0a89bda43ed,563021,,TRUE,1
668e3e15ddd7fb75d6f16ab689b5250b23a363d3,29323,,TRUE,1
cdd8f4cdbaea7298f8602fedc98c5740dfe4fd52,5120,,TRUE,1
5c55b9ec5df288f0c2a32c0b85a5c2b3e6b09058,32205,,TRUE,1
2bbae70c398c466dbe3ec08c378a09ee79475d8c,1745,,TRUE,1
f0782dd551c3db997a841be44022eabb65f3ee41,6931,,TRUE,1
e674a986a86621315a6d53fa2730ab8bee66bd58,24378,,TRUE,1
c2e9662c869622e5b93657e1e8013c06b6393d1e,140650,,TRUE,1
b5da2c37af6fcead163a80c15d82e9e263dcf55c,50152,,TRUE,1
bca8cff19f737534bf624819c38cf1b7bd9346fb,7049,,TRUE,1
58c155e187e06fb6699e327f625eb65bffea37e2,99095,,TRUE,1
dd948bab26f4e08f846779f1f575076a1d3878b4,4350,,TRUE,1
639370be3b12c4600e06825617fb3905716b00d8,5337,,TRUE,1
6dd959ee03da65872a171fbc874d668e75639b3c,1563,,TRUE,1
d79e5fb24d70444f513b37a545aefafd61830347,356,,TRUE,1
dc13c05e5f24c8dddcb4d944887c9386032c784f,1135,,TRUE,1
2426a100bc9e0bc901ad8804edafdee01a12a0f9,138016,,TRUE,1
1fc1b26a3bec7219b314ba757b16b0f837a0fc2c,2034,,TRUE,1
3f2874693a44dff116f3fa6e26c3ea732b3d4743,46486,,TRUE,1
6438ff231b9cb2bb26b7a2c86e9f53fd44e52b90,3828,,TRUE,1
